"ID.Source";"ID.Target";"Weight";"City";"bCO";"c.rise";"c1.size";"c2.size";"cut.offRel";"weightedCutOff"
"M0154";"M0155";1;"München";0,000277433680951986;0;379;0;0;0
"M0155";"M0156";1;"München";8,2924639740506e-05;0;379;0;0;0
"M0156";"M0158";1;"München";0,000492411296934833;0;379;0;0;0
"M0157";"M0183";1;"München";0,000747045398271371;0;379;0;0;0
"M0158";"M0157";1;"München";0,000787797962286858;0;379;0;0;0
"M0158";"M0178";1;"München";0,00122978474027853;0;379;0;0;0
"M0159";"M0160";1;"München";0,000492965870266692;0;379;0;0;0
"M0160";"M0161";1;"München";0,000264945571608616;0;379;0;0;0
"M0161";"M0162";1;"München";0,000261441713591411;0;379;0;0;0
"M0162";"M0163";1;"München";0,00160821243226324;0;379;0;0;0
"M0163";"M0165";2;"München";0,00159707196061879;0;379;0;0;0
"M0163";"M0167";2;"München";0,00263586254382967;0;379;0;0;0
"M0164";"M0163";1;"München";0,00145026929394925;0;379;0;0;0
"M0165";"M0164";1;"München";0,000146802666669542;0;379;0;0;0
"M0165";"M0171";2;"München";0,000239789667895353;0;379;0;0;0
"M0166";"M0163";2;"München";0,00237280366499955;0;379;0;0;0
"M0167";"M0168";2;"München";0,00438971161528676;0;379;0;0;0
"M0168";"M0169";2;"München";0,00592885889894458;0;379;0;0;0
"M0168";"M0186";1;"München";0,005145624061242;0;379;0;0;0
"M0169";"M0170";2;"München";0,0068007367356782;0;379;0;0;0
"M0170";"M0089";2;"München";0,0180483457910985;0;379;0;0;0
"M0170";"M0176";2;"München";0,00412213033269982;0;379;0;0;0
"M0171";"M0172";2;"München";0,000276086043253061;0;379;0;0;0
"M0172";"M0173";2;"München";0,00109407505706785;0;379;0;0;0
"M0173";"M0174";2;"München";0,00174329490972062;0;379;0;0;0
"M0173";"M0184";1;"München";0,00104246053319903;0;379;0;0;0
"M0174";"M0175";2;"München";0,00182419809291274;0;379;0;0;0
"M0175";"M0170";2;"München";0,00506787540037268;0;379;0;0;0
"M0176";"M0177";2;"München";0,00174472620596761;0;379;0;0;0
"M0177";"M0090";2;"München";0,016774320030361;0;379;0;0;0
"M0178";"M0180";1;"München";0,000963009065006911;0;379;0;0;0
"M0179";"M0218";1;"München";0,00649988822891279;0;379;0;0;0
"M0180";"M0205";1;"München";0,000351914407910372;0;379;0;0;0
"M0181";"M0182";1;"München";0,000174208483607771;0;379;0;0;0
"M0182";"M0180";1;"München";0,000198862552711245;0;379;0;0;0
"M0183";"M0173";1;"München";0,00133244766350403;0;379;0;0;0
"M0184";"M0185";1;"München";0,000349175494720366;0;379;0;0;0
"M0185";"M0168";1;"München";0,00342180934196828;0;379;0;0;0
"M0186";"M0187";1;"München";0,00369434211382184;0;379;0;0;0
"M0187";"M0188";1;"München";0,0033170035581229;0;379;0;0;0
"M0188";"M0189";1;"München";0,00293966500242395;0;379;0;0;0
"M0189";"M0190";1;"München";0,00258658392530565;0;379;0;0;0
"M0190";"M0196";2;"München";0,0012961669230772;0;379;0;0;0
"M0191";"M0192";1;"München";0,00020322376499786;1;379;1;0,00527704485488127;1,07242092347156e-06
"M0192";"M0193";1;"München";0,00060859318483444;1;379;2;0,0105540897097625;6,42314706949277e-06
"M0193";"M0194";1;"München";0,00101180638435274;1;379;3;0,0158311345646438;1,60180430240539e-05
